False,51,'algorithm',20.4600350856781
False,51,'algorithm',19.157758474349976
True,80,'algorithm',19.44949221611023
True,80,'algorithm',10.748871088027954
True,80,'algorithm',10.867466926574707
False,18,'algorithm',14.594493627548218
False,18,'algorithm',15.776160478591919
True,80,'algorithm',21.639753580093384
True,80,'algorithm',10.431933403015137
False,51,'algorithm',8.488681554794312
False,18,'algorithm',10.431933403015137
True,80,'algorithm',21.163896322250366
False,59,'algorithm',15.143505811691284
False,32,'algorithm',11.403139591217041
True,80,'algorithm',27.68560004234314
True,80,'algorithm',14.47235918045044
False,38,'algorithm',16.531744718551636
False,35,'algorithm',15.496156454086304
False,35,'algorithm',16.423657178878784
True,80,'algorithm',14.587044954299927
True,80,'algorithm',19.60502529144287
True,80,'algorithm',14.98775863647461
True,80,'algorithm',17.239414930343628
False,48,'algorithm',12.187347412109375
True,80,'algorithm',15.301965236663818
True,80,'algorithm',16.091444969177246
True,80,'algorithm',20.236849069595337
False,51,'algorithm',13.893545389175415
True,80,'algorithm',19.23491358757019
False,47,'algorithm',17.47243881225586
True,80,'algorithm',19.882604598999023
False,41,'algorithm',16.320047855377197
True,80,'algorithm',16.349411725997925
False,50,'algorithm',15.518357515335083
True,80,'algorithm',24.348684787750244
True,80,'algorithm',18.698564767837524
True,80,'algorithm',19.390660285949707
True,80,'algorithm',18.05936336517334
True,80,'algorithm',23.942853927612305
False,40,'algorithm',9.616795301437378
True,80,'algorithm',11.410734415054321
True,80,'algorithm',17.3915345668792725
False,34,'algorithm',21.56234860420227
True,80,'algorithm',15.754424333572388
True,80,'algorithm',19.40909767150879
False,33,'algorithm',7.4755823612213135
True,80,'algorithm',20.8925323486328125
True,80,'algorithm',18.994804620742798
False,35,'algorithm',16.4227557182312
True,80,'algorithm',16.103538274765015
False,18,'algorithm',10.848438262939453
True,80,'algorithm',18.005083322525024
True,80,'algorithm',23.745624780654907
False,67,'algorithm',15.26508641242981
True,80,'algorithm',24.647890329360962
False,45,'algorithm',21.67698359489441
True,80,'algorithm',33.48720407485962
False,72,'algorithm',26.664567708969116
False,50,'algorithm',15.823652744293213
False,60,'algorithm',18.4139986038208
False,60,'algorithm',17.24502158164978
False,61,'algorithm',22.328675031661987
True,80,'algorithm',24.51395893096924
False,70,'algorithm',19.715858459472656
False,32,'algorithm',14.685139894485474
True,80,'algorithm',23.419313669204712
True,80,'algorithm',19.742135286331177
False,73,'algorithm',24.22184467315674
False,36,'algorithm',17.45033025741577
False,64,'algorithm',15.03570818901062
True,80,'algorithm',18.915489196777344
False,61,'algorithm',10.943830728530884
False,70,'algorithm',25.708178758621216
False,41,'algorithm',14.380192279815674
False,39,'algorithm',7.5495288372039795
True,80,'algorithm',30.154886484146118
False,18,'algorithm',22.581981420516968
False,55,'algorithm',24.362722158432007
True,80,'algorithm',27.62086272239685
False,79,'algorithm',18.336865425109863
False,60,'algorithm',18.025494813919067
True,80,'algorithm',27.81029963493347
True,80,'algorithm',25.14141035079956
True,80,'algorithm',24.305742502212524
True,80,'algorithm',26.833967208862305
False,74,'algorithm',20.35909605026245
False,61,'algorithm',18.050490379333496
True,80,'algorithm',20.281813144683838
False,70,'algorithm',18.19837999343872
False,56,'algorithm',17.134493112564087
False,62,'algorithm',16.29252576828003
False,51,'algorithm',25.07708740234375
True,80,'algorithm',18.906895875930786
True,80,'algorithm',19.350111722946167
True,80,'algorithm',18.46155548095703
False,52,'algorithm',17.499638557434082
False,71,'algorithm',19.304017782211304
False,46,'algorithm',21.78233242034912
True,80,'algorithm',17.543909788131714
True,80,'algorithm',22.85383653640747
